"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1409","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:27:04,FALSE,NA,"1101896719883751424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alaayo_",342,TRUE,FALSE,NA,NA
"1410","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:26:24,FALSE,NA,"1101896551104950273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJhadiba",587,TRUE,FALSE,NA,NA
"1411","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:25:59,FALSE,NA,"1101896447509913600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jubril_bilal",342,TRUE,FALSE,NA,NA
"1412","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease…",FALSE,0,NA,2019-03-02 17:25:50,FALSE,NA,"1101896406674083840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","temmy_israel",129,TRUE,FALSE,NA,NA
"1413","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:24:55,FALSE,NA,"1101896175932846081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oluwase77608061",587,TRUE,FALSE,NA,NA
"1414","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:24:43,FALSE,NA,"1101896127492882435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patzezi47",342,TRUE,FALSE,NA,NA
"1415","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:24:02,FALSE,NA,"1101895955341815808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdelowoTomi",342,TRUE,FALSE,NA,NA
"1416","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:24:01,FALSE,NA,"1101895951034269696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intelligentbish",342,TRUE,FALSE,NA,NA
"1417","RT @HyperAHA: Inflammation and Apparent Treatment-Resistant Hypertension in Patients With Chronic Kidney Disease:  The Results From the CRI…",FALSE,0,NA,2019-03-02 17:23:44,FALSE,NA,"1101895877776441345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drjosflynn",8,TRUE,FALSE,NA,NA
"1418","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:23:20,FALSE,NA,"1101895778090602496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gbadamosiwole",342,TRUE,FALSE,NA,NA
"1419","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:23:01,FALSE,NA,"1101895700344901632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Braxtax",342,TRUE,FALSE,NA,NA
"1420","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:22:37,FALSE,NA,"1101895596535939073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WealthySDot",342,TRUE,FALSE,NA,NA
"1421","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:21:47,FALSE,NA,"1101895387269468160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChineduEzeanyim",342,TRUE,FALSE,NA,NA
"1422","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:21:33,FALSE,NA,"1101895328184369154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kennyskeelzz",342,TRUE,FALSE,NA,NA
"1423","RT @umichmedicine: There is good evidence that polluted air increases the risk of respiratory problems such as asthma. Now, newer research…",FALSE,0,NA,2019-03-02 17:21:05,FALSE,NA,"1101895211289063424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UMichKidney",2,TRUE,FALSE,NA,NA
"1424","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:20:55,FALSE,NA,"1101895171422240768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flexyg_87",587,TRUE,FALSE,NA,NA
"1425","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:20:00,FALSE,NA,"1101894938944565248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","honorbule",342,TRUE,FALSE,NA,NA
"1426","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:19:57,FALSE,NA,"1101894926219005953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emailseyi",342,TRUE,FALSE,NA,NA
"1427","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:19:29,FALSE,NA,"1101894807704780800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jidenna62894331",342,TRUE,FALSE,NA,NA
"1428","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:18:59,FALSE,NA,"1101894681988907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brimor9",342,TRUE,FALSE,NA,NA
"1429","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:18:48,FALSE,NA,"1101894638426877952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CakeMaestro042",342,TRUE,FALSE,NA,NA
"1430","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:17:41,FALSE,NA,"1101894358230536193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bak2shape",342,TRUE,FALSE,NA,NA
"1431","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:17:02,FALSE,NA,"1101894193537052674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Songymarcelo",342,TRUE,FALSE,NA,NA
"1432","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:16:28,FALSE,NA,"1101894051232735233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berthakobue",342,TRUE,FALSE,NA,NA
"1433","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:15:51,FALSE,NA,"1101893895816970243",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElvisChox",342,TRUE,FALSE,NA,NA
"1434","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:15:47,FALSE,NA,"1101893879027191809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franknady010",342,TRUE,FALSE,NA,NA
"1435","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:15:46,FALSE,NA,"1101893872567885824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ioktane1",342,TRUE,FALSE,NA,NA
"1436","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:14:44,FALSE,NA,"1101893615914270720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beedgreat",587,TRUE,FALSE,NA,NA
"1437","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:54,FALSE,NA,"1101893404194160642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sunnycent",587,TRUE,FALSE,NA,NA
"1438","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:48,FALSE,NA,"1101893378403434499",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arinze24",342,TRUE,FALSE,NA,NA
"1439","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:39,FALSE,NA,"1101893340684054529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chuksoke1",342,TRUE,FALSE,NA,NA
"1440","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:39,FALSE,NA,"1101893340453355520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ameheo",587,TRUE,FALSE,NA,NA
"1441","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:20,FALSE,NA,"1101893263940874241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kay001venn",587,TRUE,FALSE,NA,NA
"1442","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:13:08,FALSE,NA,"1101893211734396928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFoyeke",342,TRUE,FALSE,NA,NA
"1443","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:56,FALSE,NA,"1101893159297187840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olufasanu",342,TRUE,FALSE,NA,NA
"1444","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:45,FALSE,NA,"1101893115370180609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chekwubeokonkw2",342,TRUE,FALSE,NA,NA
"1445","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:43,FALSE,NA,"1101893106486726656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusgany",342,TRUE,FALSE,NA,NA
"1446","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:40,FALSE,NA,"1101893095833116673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nwachukwum",342,TRUE,FALSE,NA,NA
"1447","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:10,FALSE,NA,"1101892967239950337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benchinwat",342,TRUE,FALSE,NA,NA
"1448","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:12:08,FALSE,NA,"1101892958671040513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lahteju",342,TRUE,FALSE,NA,NA
"1449","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:11:43,FALSE,NA,"1101892856099287040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pablo05Seun",342,TRUE,FALSE,NA,NA
"1450","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:10:48,FALSE,NA,"1101892624850579457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hustenabah",342,TRUE,FALSE,NA,NA
"1451","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:09:56,FALSE,NA,"1101892407723995137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdeolaHaze",342,TRUE,FALSE,NA,NA
"1452","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:09:41,FALSE,NA,"1101892343135985664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justboluwatife",342,TRUE,FALSE,NA,NA
"1453","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:09:08,FALSE,NA,"1101892206305177601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdetunjiAdeolu2",342,TRUE,FALSE,NA,NA
"1454","RT @umichmedicine: There is good evidence that polluted air increases the risk of respiratory problems such as asthma. Now, newer research…",FALSE,0,NA,2019-03-02 17:08:40,FALSE,NA,"1101892086343839744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zorroxinxsindi",2,TRUE,FALSE,NA,NA
"1455","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:08:21,FALSE,NA,"1101892006375292928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simply_usman",342,TRUE,FALSE,NA,NA
"1456","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:08:11,FALSE,NA,"1101891967858937856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3AMnightsindAM",342,TRUE,FALSE,NA,NA
"1457","Chronic Kidney Disease Protectors | Life Extension https://t.co/DIfvikeofg",FALSE,0,NA,2019-03-02 17:08:06,FALSE,NA,"1101891943628300289",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fawcetthill",0,FALSE,FALSE,NA,NA
"1458","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:08:03,FALSE,NA,"1101891931016179712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vincent45248856",587,TRUE,FALSE,NA,NA
"1459","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease…",FALSE,0,NA,2019-03-02 17:06:31,FALSE,NA,"1101891548080455681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatermindlife",129,TRUE,FALSE,NA,NA
"1460","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:05:59,FALSE,NA,"1101891410519830528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","High_Chief1",342,TRUE,FALSE,NA,NA
"1461","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:05:31,FALSE,NA,"1101891295142965248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StefenBA",587,TRUE,FALSE,NA,NA
"1462","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:05:25,FALSE,NA,"1101891269238898688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gracesoreal",587,TRUE,FALSE,NA,NA
"1463","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:05:17,FALSE,NA,"1101891235797782530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sabdara123",587,TRUE,FALSE,NA,NA
"1464","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:05:09,FALSE,NA,"1101891203677720577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onyebuchind",342,TRUE,FALSE,NA,NA
"1465","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:04:53,FALSE,NA,"1101891134815649794",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Olaleka63513017",342,TRUE,FALSE,NA,NA
"1466","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:02:08,FALSE,NA,"1101890443485372416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onukings",342,TRUE,FALSE,NA,NA
"1467","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:01:51,FALSE,NA,"1101890372152803328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Candid_angle",342,TRUE,FALSE,NA,NA
"1468","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:01:29,FALSE,NA,"1101890278259068928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zahrahmusa",342,TRUE,FALSE,NA,NA
"1469","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 17:00:23,FALSE,NA,"1101890002093555713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","henryshield",342,TRUE,FALSE,NA,NA
"1470","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:58:35,FALSE,NA,"1101889548852826113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ezenwamadu",342,TRUE,FALSE,NA,NA
"1471","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:57:33,FALSE,NA,"1101889291901456384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mafengbot",342,TRUE,FALSE,NA,NA
"1472","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:57:13,FALSE,NA,"1101889207805665280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Blessin_Udoh",587,TRUE,FALSE,NA,NA
"1473","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:57:01,FALSE,NA,"1101889157117472768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jibolaowo",342,TRUE,FALSE,NA,NA
"1474","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:56:34,FALSE,NA,"1101889042776576000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mugandizengibe",587,TRUE,FALSE,NA,NA
"1475","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:56:01,FALSE,NA,"1101888904356081666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiimii11",342,TRUE,FALSE,NA,NA
"1476","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:55:46,FALSE,NA,"1101888842867576832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamSulai50",342,TRUE,FALSE,NA,NA
"1477","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:53:47,FALSE,NA,"1101888341438578688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsosky_",587,TRUE,FALSE,NA,NA
"1478","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:53:31,FALSE,NA,"1101888275072106496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Rotachi_",342,TRUE,FALSE,NA,NA
"1479","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:52:29,FALSE,NA,"1101888013762727936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SafianAdo",342,TRUE,FALSE,NA,NA
"1480","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:52:04,FALSE,NA,"1101887908636708865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Airmoha",587,TRUE,FALSE,NA,NA
"1481","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:51:57,FALSE,NA,"1101887882388746240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Osi_Suave",342,TRUE,FALSE,NA,NA
"1482","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:51:45,FALSE,NA,"1101887829934780416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imole_smallz",342,TRUE,FALSE,NA,NA
"1483","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:50:59,FALSE,NA,"1101887636778684418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bugatti4letu",342,TRUE,FALSE,NA,NA
"1484","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:50:10,FALSE,NA,"1101887431907921921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdNubby",342,TRUE,FALSE,NA,NA
"1485","RT @Haywhy_Jah: If you are reading this, Please Join me in this #SaveObiJohnChidi Campaign, a Young Nigerian with a Chronic Kidney Disease,…",FALSE,0,NA,2019-03-02 16:49:43,FALSE,NA,"1101887317697089537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Real_Olofin",587,TRUE,FALSE,NA,NA
